Rep,Run,Shelf,Plate,Line,Trt,start,end,start.germ,end.germ,germ,start.lost,end.lost,lost,drop,reason
3,5,4,135,173-1,15,254,303.75,0,1,1,1,1,0,,
3,5,4,135,173-1,15,303.75,352,1,1,0,1,1,0,,
3,5,4,135,173-1,15,352,397.5,1,1,0,1,1,0,,
3,5,4,135,173-1,15,397.5,446,1,1,0,1,1,0,,
3,5,4,135,173-1,15,446,493.5,1,1,0,1,1,0,,
3,1,4,135,173-1,15,493.5,522,1,1,0,1,1,0,,
5,5,4,135,173-1,15,522,Inf,1,2,1,1,8,7,,
3,5,4,136,181-1,20,156.75,207,0,3,3,0,0,0,,
3,5,4,136,181-1,20,207,254,3,7,4,0,0,0,,
3,5,4,136,181-1,20,303.75,352,7,7,0,0,3,3,,
3,5,4,136,181-1,20,352,397.5,7,7,0,3,3,0,,
3,5,4,136,181-1,20,397.5,446,7,7,0,3,3,0,,
3,5,4,136,181-1,20,446,493.5,7,7,0,3,3,0,,
3,5,4,137,149-2,20,207,254,0,2,2,0,5,5,Y,disease
3,5,4,137,149-2,20,254,303.75,2,2,0,5,7,2,Y,disease
3,5,4,137,149-2,20,303.75,352,2,2,0,7,8,1,Y,disease
3,5,4,137,149-2,20,352,397.5,2,2,0,8,8,0,Y,disease
3,5,4,137,149-2,20,397.5,446,2,2,0,8,8,0,Y,disease
3,5,4,137,149-2,20,446,493.5,2,2,0,8,8,0,Y,disease
3,5,4,138,Johnny's,20,207,254,0,0,0,0,2,2,Y,disease
3,5,4,138,Johnny's,20,254,303.75,0,0,0,2,2,0,Y,disease
3,5,4,138,Johnny's,20,303.75,352,0,0,0,2,2,0,Y,disease
3,5,4,138,Johnny's,20,352,397.5,0,0,0,2,2,0,Y,disease
3,5,4,138,Johnny's,20,397.5,446,0,0,0,2,2,0,Y,disease
3,5,4,138,Johnny's,20,446,493.5,0,0,0,2,2,0,Y,disease
5,5,4,138,Johnny's,20,522,Inf,0,8,8,2,2,0,,
3,5,4,139,135-2,0,61.75,109.5,0,1,1,0,0,0,,
3,5,4,139,135-2,0,109.5,156.75,1,2,1,0,0,0,,
3,5,4,139,135-2,0,156.75,207,2,3,1,0,0,0,,
5,5,4,139,135-2,0,522,Inf,3,3,0,0,7,7,,
3,5,4,140,124-1,10,109.5,156.75,0,8,8,0,0,0,,
3,5,4,140,124-1,10,156.75,207,8,10,2,0,0,0,,
3,5,4,141,126-2,20,109.5,156.75,0,1,1,0,0,0,,
3,5,4,141,126-2,20,207,254,1,2,1,0,0,0,,
3,5,4,141,126-2,20,303.75,352,2,4,2,0,2,2,,
3,5,4,141,126-2,20,352,397.5,4,4,0,2,2,0,,
3,5,4,141,126-2,20,397.5,446,4,4,0,2,2,0,,
3,5,4,141,126-2,20,446,493.5,4,4,0,2,2,0,,
5,5,4,141,126-2,20,522,Inf,4,4,0,2,5,3,,
3,5,4,142,146-1,15,156.75,207,0,3,3,0,0,0,,
3,5,4,142,146-1,15,303.75,352,3,5,2,0,0,0,,
3,5,4,142,146-1,15,352,397.5,5,5,0,0,2,2,,
3,5,4,142,146-1,15,397.5,446,5,5,0,2,2,0,,
3,5,4,142,146-1,15,446,493.5,5,5,0,2,2,0,,
5,5,4,142,146-1,15,522,Inf,5,5,0,2,5,3,,
3,5,4,143,106-1,0,61.75,109.5,0,2,2,0,0,0,,
3,5,4,143,106-1,0,109.5,156.75,2,4,2,0,0,0,,
3,5,4,143,106-1,0,156.75,207,4,5,1,0,0,0,,
3,5,4,143,106-1,0,207,254,5,9,4,0,0,0,,
3,5,4,143,106-1,0,303.75,352,9,9,0,0,1,1,,
3,5,4,143,106-1,0,352,397.5,9,9,0,1,1,0,,
3,5,4,143,106-1,0,397.5,446,9,9,0,1,1,0,,
3,5,4,143,106-1,0,446,493.5,9,9,0,1,1,0,,
3,5,4,144,143-1,20,61.75,109.5,0,1,1,0,0,0,,
3,5,4,144,143-1,20,109.5,156.75,1,4,3,0,0,0,,
3,5,4,144,143-1,20,352,397.5,4,4,0,0,3,3,Y,disease
3,5,4,144,143-1,20,397.5,446,4,4,0,3,3,0,Y,disease
3,5,4,144,143-1,20,446,493.5,4,4,0,3,3,0,Y,disease
5,5,4,144,143-1,20,522,Inf,4,4,0,3,6,3,,
3,5,5,145,219-2,15,109.5,156.75,0,0,0,0,1,1,,
3,5,5,145,219-2,15,156.75,207,0,1,1,1,1,0,,
3,5,5,145,219-2,15,207,254,1,2,1,1,1,0,,
3,5,5,145,219-2,15,254,303.75,2,3,1,1,4,3,Y,disease
3,5,5,145,219-2,15,303.75,352,3,4,1,4,6,2,Y,disease
3,5,5,145,219-2,15,352,397.5,4,4,0,6,6,0,Y,disease
3,5,5,145,219-2,15,397.5,446,4,4,0,6,6,0,Y,disease
3,5,5,145,219-2,15,446,493.5,4,4,0,6,6,0,Y,disease
3,5,5,146,218-2,15,109.5,156.75,0,9,9,0,0,0,,
3,5,5,146,218-2,15,156.75,207,9,10,1,0,0,0,,
3,5,5,147,98-2,20,109.5,156.75,0,9,9,0,0,0,,
5,5,5,147,98-2,20,522,Inf,9,9,0,0,1,1,,
3,5,5,148,183-1,0,109.5,156.75,0,2,2,0,0,0,,
5,5,5,148,183-1,0,522,Inf,2,2,0,0,8,8,,
3,5,5,149,107-2,10,109.5,156.75,0,1,1,0,0,0,,
3,5,5,149,107-2,10,156.75,207,1,3,2,0,0,0,,
3,5,5,149,107-2,10,207,254,3,5,2,0,0,0,,
3,5,5,149,107-2,10,254,303.75,5,8,3,0,0,0,,
3,5,5,149,107-2,10,303.75,352,8,9,1,0,1,1,,
3,5,5,149,107-2,10,352,397.5,9,9,0,1,1,0,,
3,5,5,149,107-2,10,397.5,446,9,9,0,1,1,0,,
3,5,5,149,107-2,10,446,493.5,9,9,0,1,1,0,,
3,5,5,150,181-1,15,61.75,109.5,0,2,2,0,0,0,,
3,5,5,150,181-1,15,156.75,207,2,3,1,0,0,0,,
3,5,5,150,181-1,15,207,254,3,5,2,0,0,0,,
3,5,5,150,181-1,15,352,397.5,5,7,2,0,0,0,,
3,5,5,150,181-1,15,397.5,446,7,8,1,0,0,0,,
5,5,5,150,181-1,15,522,Inf,8,9,1,0,1,1,,
3,5,5,151,185-2,20,207,254,0,4,4,0,4,4,Y,disease
3,5,5,151,185-2,20,303.75,352,4,4,0,4,6,2,Y,disease
3,5,5,151,185-2,20,352,397.5,4,4,0,6,6,0,Y,disease
3,5,5,151,185-2,20,397.5,446,4,4,0,6,6,0,Y,disease
3,5,5,151,185-2,20,446,493.5,4,4,0,6,6,0,Y,disease
3,5,5,152,134-2,10,109.5,156.75,0,7,7,0,0,0,,
3,5,5,152,134-2,10,207,254,7,8,1,0,0,0,,
3,5,5,152,134-2,10,254,303.75,8,9,1,0,0,0,,
5,5,5,152,134-2,10,522,Inf,9,9,0,0,1,1,,
3,5,5,153,177-2,0,61.75,109.5,0,2,2,0,0,0,,
3,5,5,153,177-2,0,109.5,156.75,2,4,2,0,2,2,,
3,5,5,153,177-2,0,156.75,207,4,5,1,2,2,0,,
3,5,5,153,177-2,0,207,254,5,5,0,2,5,3,Y,disease
3,5,5,153,177-2,0,254,303.75,5,5,0,5,5,0,Y,disease
3,5,5,153,177-2,0,303.75,352,5,5,0,5,5,0,Y,disease
3,5,5,153,177-2,0,352,397.5,5,5,0,5,5,0,Y,disease
3,5,5,153,177-2,0,397.5,446,5,5,0,5,5,0,Y,disease
3,5,5,153,177-2,0,446,493.5,5,5,0,5,5,0,Y,disease
3,5,5,154,124-1,15,156.75,207,0,2,2,0,0,0,,
3,5,5,154,124-1,15,207,254,2,6,4,0,0,0,,
3,5,5,154,124-1,15,254,303.75,6,9,3,0,0,0,,
3,5,5,154,124-1,15,303.75,352,9,10,1,0,0,0,,
3,5,5,155,77-2,10,0,61.75,0,1,1,0,0,0,,
3,5,5,155,77-2,10,61.75,109.5,1,5,4,0,0,0,,
3,5,5,155,77-2,10,109.5,156.75,5,8,3,0,0,0,,
3,5,5,155,77-2,10,156.75,207,8,8,0,0,0,0,,
3,5,5,155,77-2,10,303.75,352,8,8,0,0,0,0,,
3,5,5,155,77-2,10,352,397.5,8,8,0,0,2,2,,
3,5,5,155,77-2,10,397.5,446,8,8,0,2,2,0,,
3,5,5,155,77-2,10,446,493.5,8,8,0,2,2,0,,
3,5,5,156,128-1,15,61.75,109.5,0,1,1,0,0,0,,
3,5,5,156,128-1,15,109.5,156.75,1,3,2,0,0,0,,
3,5,5,156,128-1,15,207,254,3,4,1,0,0,0,,
3,5,5,156,128-1,15,352,397.5,4,4,0,0,1,1,,
3,5,5,156,128-1,15,397.5,446,4,4,0,1,1,0,,
3,5,5,156,128-1,15,446,493.5,4,4,0,1,1,0,,
5,5,5,156,128-1,15,522,Inf,4,4,0,1,6,5,,
3,5,5,157,168-2,0,61.75,109.5,0,1,1,0,0,0,,
3,5,5,157,168-2,0,109.5,156.75,1,4,3,0,0,0,,
3,5,5,157,168-2,0,156.75,207,4,10,6,0,0,0,,
3,5,5,158,79-2,10,0,61.75,0,5,5,0,0,0,,
3,5,5,158,79-2,10,61.75,109.5,5,8,3,0,0,0,,
3,5,5,158,79-2,10,109.5,156.75,8,9,1,0,0,0,,
3,5,5,158,79-2,10,207,254,9,10,1,0,0,0,,
3,5,5,159,107-2,15,156.75,207,0,3,3,0,0,0,,
3,5,5,159,107-2,15,207,254,3,4,1,0,0,0,,
3,5,5,159,107-2,15,303.75,352,4,8,4,0,2,2,,
3,5,5,159,107-2,15,352,397.5,8,8,0,2,2,0,,
3,5,5,159,107-2,15,397.5,446,8,8,0,2,2,0,,
3,5,5,159,107-2,15,446,493.5,8,8,0,2,2,0,,
3,5,5,160,139-1,10,61.75,109.5,0,5,5,0,0,0,,
3,5,5,160,139-1,10,303.75,352,5,5,0,0,5,5,Y,disease
3,5,5,160,139-1,10,352,397.5,5,5,0,5,5,0,Y,disease
3,5,5,160,139-1,10,397.5,446,5,5,0,5,5,0,Y,disease
3,5,5,160,139-1,10,446,493.5,5,5,0,5,5,0,Y,disease
3,5,5,161,100-1,10,61.75,109.5,0,1,1,0,0,0,,
3,5,5,161,100-1,10,109.5,156.75,1,4,3,0,0,0,,
3,5,5,161,100-1,10,156.75,207,4,5,1,0,0,0,,
3,5,5,161,100-1,10,207,254,5,6,1,0,0,0,,
3,5,5,161,100-1,10,254,303.75,6,7,1,0,0,0,,
3,5,5,161,100-1,10,303.75,352,7,8,1,0,2,2,,
3,5,5,161,100-1,10,352,397.5,8,8,0,2,2,0,,
3,5,5,161,100-1,10,397.5,446,8,8,0,2,2,0,,
3,5,5,161,100-1,10,446,493.5,8,8,0,2,2,0,,
3,5,5,162,173-1,10,61.75,109.5,0,1,1,0,0,0,,
3,5,5,162,173-1,10,109.5,156.75,1,4,3,0,0,0,,
3,5,5,162,173-1,10,156.75,207,4,5,1,0,0,0,,
3,5,5,162,173-1,10,207,254,5,5,0,0,0,0,,
3,5,5,162,173-1,10,303.75,352,5,5,0,0,0,0,,
5,5,5,162,173-1,10,522,Inf,5,6,1,0,4,4,,
3,5,5,163,129-1,10,109.5,156.75,0,1,1,0,0,0,,
3,5,5,163,129-1,10,352,397.5,1,1,0,0,0,0,,
3,5,5,163,129-1,10,397.5,446,1,1,0,0,1,1,,
3,5,5,163,129-1,10,446,493.5,1,1,0,1,1,0,,
5,5,5,163,129-1,10,522,Inf,1,1,0,1,9,8,,
3,5,5,164,104-1,0,109.5,156.75,0,2,2,0,0,0,,
3,5,5,164,104-1,0,156.75,207,2,6,4,0,0,0,,
3,5,5,164,104-1,0,207,254,6,9,3,0,0,0,,
3,5,5,164,104-1,0,303.75,352,9,10,1,0,0,0,,
3,5,5,165,185-2,0,109.5,156.75,0,3,3,0,0,0,,
3,5,5,165,185-2,0,156.75,207,3,10,7,0,0,0,,
3,5,5,166,Johnny's,20,207,254,0,1,1,0,0,0,,
3,5,5,166,Johnny's,20,254,303.75,1,3,2,0,0,0,,
3,5,5,166,Johnny's,20,303.75,352,3,4,1,0,0,0,,
5,5,5,166,Johnny's,20,522,Inf,4,7,3,0,3,3,,
3,5,5,167,135-1,20,109.5,156.75,0,1,1,0,1,1,,
3,5,5,167,135-1,20,156.75,207,1,1,0,1,1,0,,
3,5,5,167,135-1,20,207,254,1,1,0,1,7,6,Y,disease
3,5,5,167,135-1,20,254,303.75,1,1,0,7,8,1,Y,disease
3,5,5,167,135-1,20,303.75,352,1,1,0,8,9,1,Y,disease
3,5,5,167,135-1,20,352,397.5,1,1,0,9,9,0,Y,disease
3,5,5,167,135-1,20,397.5,446,1,1,0,9,9,0,Y,disease
3,5,5,167,135-1,20,446,493.5,1,1,0,9,9,0,Y,disease
3,5,5,168,177-2,15,61.75,109.5,0,2,2,0,0,0,,
3,5,5,168,177-2,15,156.75,207,2,3,1,0,0,0,,
3,5,5,168,177-2,15,352,397.5,3,4,1,0,0,0,,
3,5,5,168,177-2,15,397.5,446,4,5,1,0,0,0,,
5,5,5,168,177-2,15,522,Inf,5,5,0,0,5,5,,
3,5,5,169,167-1,15,61.75,109.5,0,1,1,0,0,0,,
3,5,5,169,167-1,15,109.5,156.75,1,2,1,0,1,1,,
3,5,5,169,167-1,15,156.75,207,2,2,0,1,1,0,,
3,5,5,169,167-1,15,207,254,2,3,1,1,1,0,,
3,5,5,169,167-1,15,254,303.75,3,3,0,1,1,0,,
3,5,5,169,167-1,15,303.75,352,3,3,0,1,1,0,,
3,5,5,169,167-1,15,352,397.5,3,3,0,1,1,0,,
3,5,5,169,167-1,15,397.5,446,3,3,0,1,1,0,,
3,5,5,169,167-1,15,446,493.5,3,3,0,1,1,0,,
3,1,5,169,167-1,15,493.5,522,3,3,0,1,1,0,,
5,5,5,169,167-1,15,522,Inf,3,3,0,1,7,6,,
3,5,5,170,151-2,0,109.5,156.75,0,5,5,0,1,1,,
3,5,5,170,151-2,0,156.75,207,5,5,0,1,1,0,,
3,5,5,170,151-2,0,207,254,5,5,0,1,5,4,Y,disease
3,5,5,170,151-2,0,254,303.75,5,5,0,5,5,0,Y,disease
3,5,5,170,151-2,0,303.75,352,5,5,0,5,5,0,Y,disease
3,5,5,170,151-2,0,352,397.5,5,5,0,5,5,0,Y,disease
3,5,5,170,151-2,0,397.5,446,5,5,0,5,5,0,Y,disease
3,5,5,170,151-2,0,446,493.5,5,5,0,5,5,0,Y,disease
3,5,5,171,Johnny's,0,207,254,0,1,1,0,0,0,,
3,5,5,171,Johnny's,0,254,303.75,1,3,2,0,0,0,,
3,5,5,171,Johnny's,0,303.75,352,3,6,3,0,0,0,,
3,5,5,171,Johnny's,0,352,397.5,6,7,1,0,0,0,,
3,5,5,171,Johnny's,0,397.5,446,7,8,1,0,0,0,,
5,5,5,171,Johnny's,0,522,Inf,8,8,0,0,2,2,,
3,5,5,172,179-1,0,109.5,156.75,0,1,1,0,0,0,,
3,5,5,172,179-1,0,156.75,207,1,6,5,0,0,0,,
3,5,5,172,179-1,0,207,254,6,8,2,0,0,0,,
3,5,5,172,179-1,0,254,303.75,8,10,2,0,0,0,,
3,5,5,173,139-1,0,109.5,156.75,0,2,2,0,0,0,,
3,5,5,173,139-1,0,156.75,207,2,4,2,0,0,0,,
3,5,5,173,139-1,0,207,254,4,6,2,0,4,4,Y,disease
3,5,5,173,139-1,0,254,303.75,6,6,0,4,4,0,Y,disease
3,5,5,173,139-1,0,303.75,352,6,6,0,4,4,0,Y,disease
3,5,5,173,139-1,0,352,397.5,6,6,0,4,4,0,Y,disease
3,5,5,173,139-1,0,397.5,446,6,6,0,4,4,0,Y,disease
3,5,5,173,139-1,0,446,493.5,6,6,0,4,4,0,Y,disease
3,5,5,174,151-2,10,61.75,109.5,0,2,2,0,0,0,,
3,5,5,174,151-2,10,109.5,156.75,2,4,2,0,0,0,,
5,5,5,174,151-2,10,522,Inf,4,5,1,0,5,5,,
3,5,5,175,167-1,0,61.75,109.5,0,1,1,0,0,0,,
3,5,5,175,167-1,0,156.75,207,1,2,1,0,0,0,,
5,5,5,175,167-1,0,522,Inf,2,2,0,0,8,8,,
3,5,5,176,139-1,20,156.75,207,0,1,1,0,0,0,,
3,5,5,176,139-1,20,207,254,1,2,1,0,0,0,,
3,5,5,176,139-1,20,254,303.75,2,3,1,0,0,0,,
3,5,5,176,139-1,20,303.75,352,3,4,1,0,0,0,,
3,5,5,176,139-1,20,352,397.5,4,5,1,0,2,2,,
3,5,5,176,139-1,20,397.5,446,5,5,0,2,2,0,,
3,5,5,176,139-1,20,446,493.5,5,5,0,2,2,0,,
3,1,5,176,139-1,20,493.5,522,5,5,0,2,2,0,,
5,5,5,176,139-1,20,522,Inf,5,5,0,2,5,3,,
3,5,5,177,125-2,20,109.5,156.75,0,0,0,0,1,1,,
3,5,5,177,125-2,20,156.75,207,0,0,0,1,1,0,,
3,5,5,177,125-2,20,207,254,0,0,0,1,1,0,,
3,5,5,177,125-2,20,254,303.75,0,0,0,1,1,0,,
3,5,5,177,125-2,20,303.75,352,0,2,2,1,1,0,,
3,5,5,177,125-2,20,352,397.5,2,2,0,1,1,0,,
3,5,5,177,125-2,20,397.5,446,2,3,1,1,1,0,,
3,5,5,177,125-2,20,446,493.5,3,3,0,1,2,1,,
3,1,5,177,125-2,20,493.5,522,3,5,2,2,2,0,,
5,5,5,177,125-2,20,522,Inf,5,8,3,2,2,0,,
3,5,5,179,150-1,15,61.75,109.5,0,2,2,0,0,0,,
3,5,5,179,150-1,15,109.5,156.75,2,4,2,0,0,0,,
3,5,5,179,150-1,15,352,397.5,4,4,0,0,1,1,,
3,5,5,179,150-1,15,397.5,446,4,4,0,1,1,0,,
3,5,5,179,150-1,15,446,493.5,4,4,0,1,1,0,,
5,5,5,179,150-1,15,522,Inf,4,4,0,1,6,5,,
3,5,5,180,169-2,10,109.5,156.75,0,5,5,0,0,0,,
5,5,5,180,169-2,10,522,Inf,5,5,0,0,5,5,,
3,5,6,181,149-2,15,207,254,0,1,1,0,0,0,,
3,5,6,181,149-2,15,254,303.75,1,2,1,0,0,0,,
3,5,6,181,149-2,15,303.75,352,2,3,1,0,0,0,,
3,5,6,181,149-2,15,352,397.5,3,3,0,0,1,1,,
3,5,6,181,149-2,15,397.5,446,3,3,0,1,1,0,,
3,5,6,181,149-2,15,446,493.5,3,4,1,1,1,0,,
5,5,6,181,149-2,15,522,Inf,4,5,1,1,5,4,,
3,5,6,182,174-1,15,61.75,109.5,0,3,3,0,0,0,,
3,5,6,182,174-1,15,109.5,156.75,3,5,2,0,1,1,,
3,5,6,182,174-1,15,156.75,207,5,6,1,1,1,0,,
3,5,6,182,174-1,15,207,254,6,7,1,1,1,0,,
3,5,6,182,174-1,15,254,303.75,7,8,1,1,1,0,,
3,5,6,182,174-1,15,303.75,352,8,8,0,1,2,1,,
3,5,6,182,174-1,15,352,397.5,8,8,0,2,2,0,,
3,5,6,182,174-1,15,397.5,446,8,8,0,2,2,0,,
3,5,6,182,174-1,15,446,493.5,8,8,0,2,2,0,,
3,5,6,183,Johnny's,0,254,303.75,0,1,1,0,0,0,,
3,5,6,183,Johnny's,0,303.75,352,1,4,3,0,0,0,,
3,5,6,183,Johnny's,0,352,397.5,4,7,3,0,0,0,,
3,5,6,183,Johnny's,0,397.5,446,7,8,1,0,0,0,,
3,1,6,183,Johnny's,0,493.5,522,8,9,1,0,0,0,,
5,5,6,183,Johnny's,0,522,Inf,9,10,1,0,0,0,,
3,5,6,184,98-2,15,0,61.75,0,1,1,0,0,0,,
3,5,6,184,98-2,15,61.75,109.5,1,7,6,0,0,0,,
3,5,6,184,98-2,15,109.5,156.75,7,8,1,0,0,0,,
5,5,6,184,98-2,15,522,Inf,8,8,0,0,2,2,,
3,5,6,185,188-1,0,207,254,0,1,1,0,0,0,,
3,5,6,185,188-1,0,254,303.75,1,3,2,0,0,0,,
3,5,6,185,188-1,0,303.75,352,3,7,4,0,0,0,,
3,5,6,185,188-1,0,352,397.5,7,9,2,0,0,0,,
3,5,6,185,188-1,0,446,493.5,9,10,1,0,0,0,,
3,5,6,186,181-1,0,0,61.75,0,1,1,0,0,0,,
3,5,6,186,181-1,0,61.75,109.5,1,2,1,0,0,0,,
3,5,6,186,181-1,0,109.5,156.75,2,5,3,0,0,0,,
3,5,6,186,181-1,0,156.75,207,5,6,1,0,0,0,,
3,5,6,186,181-1,0,207,254,6,8,2,0,0,0,,
3,5,6,186,181-1,0,303.75,352,8,10,2,0,0,0,,
3,5,6,188,182-1,20,156.75,207,0,1,1,0,0,0,,
3,5,6,188,182-1,20,254,303.75,1,2,1,0,0,0,,
3,5,6,188,182-1,20,303.75,352,2,3,1,0,0,0,,
3,5,6,188,182-1,20,446,493.5,3,4,1,0,0,0,,
5,5,6,188,182-1,20,522,Inf,4,7,3,0,3,3,,
3,5,6,189,143-1,0,61.75,109.5,0,4,4,0,0,0,,
3,5,6,189,143-1,0,109.5,156.75,4,7,3,0,0,0,,
3,5,6,189,143-1,0,446,493.5,7,8,1,0,0,0,,
5,5,6,189,143-1,0,522,Inf,8,8,0,0,2,2,,
3,5,6,190,148-1,20,156.75,207,0,2,2,0,0,0,,
3,5,6,190,148-1,20,207,254,2,4,2,0,1,1,,
3,5,6,190,148-1,20,254,303.75,4,4,0,1,1,0,,
3,5,6,190,148-1,20,303.75,352,4,4,0,1,2,1,,
3,5,6,190,148-1,20,352,397.5,4,4,0,2,2,0,,
3,5,6,190,148-1,20,397.5,446,4,4,0,2,2,0,,
3,5,6,190,148-1,20,446,493.5,4,4,0,2,2,0,,
3,1,6,190,148-1,20,493.5,522,4,4,0,2,2,0,,
5,5,6,190,148-1,20,522,Inf,4,5,1,2,5,3,,
3,5,6,191,104-1,10,61.75,109.5,0,2,2,0,0,0,,
3,5,6,191,104-1,10,109.5,156.75,2,6,4,0,0,0,,
3,5,6,191,104-1,10,156.75,207,6,8,2,0,0,0,,
3,5,6,191,104-1,10,303.75,352,8,10,2,0,0,0,,
3,5,6,192,107-2,0,109.5,156.75,0,1,1,0,0,0,,
3,5,6,192,107-2,0,156.75,207,1,3,2,0,0,0,,
3,5,6,192,107-2,0,207,254,3,7,4,0,1,1,Y,disease
3,5,6,192,107-2,0,303.75,352,7,9,2,1,1,0,,
3,5,6,192,107-2,0,352,397.5,9,9,0,1,1,0,,
3,5,6,192,107-2,0,397.5,446,9,9,0,1,1,0,,
3,5,6,192,107-2,0,446,493.5,9,9,0,1,1,0,,
3,5,6,193,149-1,15,61.75,109.5,0,1,1,0,0,0,,
3,5,6,193,149-1,15,109.5,156.75,1,6,5,0,0,0,,
3,5,6,193,149-1,15,207,254,6,7,1,0,0,0,,
3,5,6,193,149-1,15,254,303.75,7,8,1,0,0,0,,
5,5,6,193,149-1,15,522,Inf,8,8,0,0,2,2,,
3,5,6,194,129-1,15,61.75,109.5,0,1,1,0,0,0,,
3,5,6,194,129-1,15,109.5,156.75,1,2,1,0,0,0,,
3,5,6,194,129-1,15,156.75,207,2,3,1,0,0,0,,
3,1,6,194,129-1,15,493.5,522,3,3,0,0,1,1,,
5,5,6,194,129-1,15,522,Inf,3,3,0,1,7,6,,
3,5,6,195,130-2,15,254,303.75,0,1,1,0,0,0,,
5,5,6,195,130-2,15,522,Inf,1,2,1,0,8,8,,
3,5,6,196,Johnny's,15,254,303.75,0,3,3,0,0,0,,
3,5,6,196,Johnny's,15,352,397.5,3,5,2,0,0,0,,
3,5,6,196,Johnny's,15,397.5,446,5,6,1,0,0,0,,
3,5,6,196,Johnny's,15,446,493.5,6,7,1,0,0,0,,
5,5,6,196,Johnny's,15,522,Inf,7,7,0,0,3,3,,
3,5,6,197,100-1,20,109.5,156.75,0,1,1,0,1,1,,
3,5,6,197,100-1,20,156.75,207,1,1,0,1,1,0,,
3,5,6,197,100-1,20,207,254,1,3,2,1,3,2,Y,disease
3,5,6,197,100-1,20,254,303.75,3,4,1,3,4,1,Y,disease
3,5,6,197,100-1,20,303.75,352,4,5,1,4,5,1,Y,disease
3,5,6,197,100-1,20,352,397.5,5,5,0,5,5,0,Y,disease
3,5,6,197,100-1,20,397.5,446,5,5,0,5,5,0,Y,disease
3,5,6,197,100-1,20,446,493.5,5,5,0,5,5,0,Y,disease
3,5,6,198,183-1,10,61.75,109.5,0,1,1,0,0,0,,
3,5,6,198,183-1,10,109.5,156.75,1,3,2,0,0,0,,
3,5,6,198,183-1,10,156.75,207,3,4,1,0,0,0,,
3,5,6,198,183-1,10,207,254,4,6,2,0,0,0,,
